age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,previous,y
33,others,single,2,no,374,yes,yes,Unknown,2,jun,1,0,no
31,others,married,3,no,11,no,no,cellular,27,aug,2,0,no
31,business,married,3,no,7,yes,no,Unknown,23,may,1,0,no
53,others,single,2,no,731,no,no,cellular,21,nov,2,0,no
36,business,single,3,no,3669,no,no,cellular,20,apr,1,1,no
46,others,married,1,no,1085,no,no,cellular,6,aug,8,0,no
52,others,divorced,2,no,204,no,no,cellular,7,aug,2,0,no
32,others,single,1,no,1918,yes,no,cellular,17,nov,1,0,no
43,others,married,3,no,0,no,no,cellular,4,aug,2,0,yes
42,business,divorced,2,no,31,no,no,Unknown,18,jun,1,0,no
35,business,married,3,no,15298,no,no,cellular,7,aug,3,0,no
35,others,single,2,no,2110,no,yes,cellular,7,jul,1,0,no
56,business,divorced,3,no,0,no,no,Unknown,6,jun,4,0,no
41,business,single,3,no,572,yes,no,Unknown,8,may,2,0,no
46,business,married,2,no,5511,no,no,cellular,26,jul,2,1,yes
82,others,divorced,1,no,1381,no,no,cellular,27,oct,1,0,no
49,others,married,2,no,211,no,no,cellular,22,aug,2,0,no
35,business,single,3,no,2988,yes,no,cellular,25,may,1,0,no
49,others,divorced,2,no,947,no,no,Unknown,20,jun,2,0,yes
35,others,married,2,no,587,no,yes,cellular,21,nov,8,5,no
46,business,married,3,no,7485,no,no,cellular,23,sep,1,2,no
39,business,married,3,no,442,no,no,cellular,21,nov,3,0,no
52,business,married,3,no,488,yes,no,cellular,19,nov,3,0,no
42,others,married,1,no,784,no,no,cellular,28,apr,3,0,no
35,business,married,3,no,109,no,yes,cellular,21,aug,2,0,no
32,business,married,2,no,200,no,no,cellular,1,sep,1,3,yes
48,business,married,3,no,1175,yes,no,telephone,18,nov,3,0,no
40,business,married,3,no,995,yes,no,cellular,22,jul,2,0,no
48,others,married,2,no,741,yes,no,cellular,16,apr,1,0,no
39,business,divorced,3,no,295,no,no,cellular,28,aug,2,0,no
31,others,married,2,no,1766,no,yes,cellular,5,jun,2,0,yes
38,others,divorced,2,no,0,yes,no,cellular,11,may,1,1,no
30,others,single,3,no,76,no,yes,cellular,23,jul,2,0,no
39,others,married,2,no,0,no,yes,Unknown,27,jun,1,0,no
56,others,married,2,no,0,no,no,cellular,18,aug,3,0,no
29,others,married,2,no,59,yes,yes,cellular,14,may,3,2,no
31,business,single,3,no,350,yes,no,cellular,12,aug,2,0,no
39,others,married,2,no,439,no,no,Unknown,20,may,1,0,no
33,others,single,2,no,1769,yes,no,cellular,18,nov,1,1,no
47,business,married,2,no,21,yes,no,cellular,18,nov,2,0,no
40,others,single,2,no,-5,yes,no,Unknown,6,may,2,0,no
38,others,married,3,no,447,yes,no,cellular,2,feb,1,1,no
46,business,married,2,no,2033,no,no,cellular,24,feb,2,5,no
40,others,married,1,no,928,yes,no,cellular,17,apr,1,0,no
56,business,divorced,2,no,854,no,no,cellular,27,may,1,0,no
36,business,single,2,no,281,no,no,cellular,9,jul,2,0,no
31,business,single,3,no,515,no,no,cellular,1,jun,5,0,yes
46,others,single,2,yes,-1124,yes,yes,Unknown,9,may,2,0,no
31,business,married,3,no,414,yes,no,cellular,11,may,2,0,no
29,others,married,2,no,-753,yes,yes,Unknown,23,may,1,0,no
30,others,married,2,no,311,yes,yes,Unknown,5,jun,4,0,no
37,others,married,3,no,11387,no,no,cellular,14,jan,1,2,no
25,others,single,2,no,2,no,no,Unknown,4,jun,2,0,no
33,others,married,1,no,139,yes,no,cellular,8,may,1,0,no
34,business,married,3,no,3301,yes,no,cellular,17,jun,2,4,yes
52,others,married,3,no,1135,yes,yes,Unknown,13,may,5,0,no
55,business,married,2,no,183,yes,no,Unknown,6,may,1,0,no
38,others,married,2,no,0,no,no,cellular,20,nov,3,0,no
23,others,single,2,no,431,no,no,cellular,13,aug,2,0,yes
37,others,married,2,no,1152,no,no,cellular,29,jan,1,0,no
33,business,divorced,3,no,348,no,no,cellular,11,aug,2,0,no
51,business,married,3,no,2934,yes,no,cellular,18,nov,4,0,no
45,others,married,2,no,23,yes,no,cellular,12,may,4,0,no
37,business,married,3,no,0,yes,no,Unknown,7,may,1,0,no
42,business,divorced,2,no,153,yes,no,Unknown,16,may,1,0,yes
44,others,married,2,no,465,no,no,cellular,22,aug,1,0,no
42,business,single,3,no,1768,yes,no,Unknown,8,may,2,0,no
60,others,married,3,no,10500,no,no,cellular,19,aug,7,0,no
35,business,married,2,no,10133,no,yes,cellular,18,may,2,0,no
55,others,married,2,no,0,yes,no,Unknown,30,may,2,0,no
36,others,married,2,no,4721,no,no,cellular,9,jun,1,5,yes
50,others,married,2,no,1772,no,no,cellular,29,jul,4,0,no
47,others,divorced,1,no,1279,yes,no,cellular,6,feb,2,0,no
26,business,married,2,no,0,no,no,Unknown,27,may,1,0,no
30,others,married,2,no,5,no,no,cellular,17,apr,3,0,yes
26,others,single,2,no,544,yes,yes,Unknown,3,jun,5,0,no
55,others,married,2,no,477,no,no,cellular,8,jul,1,0,no
53,business,married,1,no,19,yes,no,Unknown,5,may,1,0,no
31,others,single,2,no,942,no,no,cellular,8,aug,2,0,no
35,others,married,2,no,0,yes,no,telephone,18,jul,9,0,no
60,others,married,2,no,851,no,yes,cellular,18,jul,2,0,no
44,others,married,2,no,808,yes,no,Unknown,2,jun,2,0,no
44,others,married,2,no,3348,no,yes,cellular,24,jul,2,0,no
47,others,married,1,no,830,no,yes,cellular,25,jul,1,0,no
32,business,single,2,no,1465,no,no,telephone,30,jan,5,0,no
55,business,married,2,no,8304,no,no,cellular,1,sep,1,1,yes
32,business,single,2,no,86,yes,no,cellular,21,nov,1,0,no
46,business,single,3,no,334,yes,no,telephone,4,may,6,2,no
47,others,married,2,no,179,yes,no,cellular,18,may,1,0,no
53,others,married,2,no,-725,yes,no,Unknown,27,may,1,0,yes
50,business,single,3,no,567,yes,no,Unknown,16,may,8,0,no
26,business,single,3,no,6,yes,no,cellular,5,may,1,0,no
27,others,single,2,no,1511,yes,no,cellular,4,may,1,0,no
55,others,married,1,no,571,yes,no,Unknown,16,may,4,0,no
35,business,married,3,no,272,yes,no,cellular,6,may,4,2,no
40,business,single,2,no,-186,yes,yes,cellular,11,jul,2,0,no
32,others,single,2,no,4110,yes,no,Unknown,26,may,3,0,no
59,business,married,2,no,2343,yes,no,Unknown,5,may,1,0,yes
56,others,married,2,no,4063,no,yes,telephone,28,jul,4,0,no
48,others,single,3,no,0,no,no,Unknown,18,jun,1,0,no
31,business,single,3,no,43,yes,no,cellular,9,feb,7,0,no
33,business,single,3,no,321,no,no,cellular,22,aug,2,0,no
28,others,single,2,no,117,yes,no,cellular,11,may,1,0,no
63,others,married,2,no,2734,no,no,cellular,7,apr,5,0,no
33,others,single,2,no,329,no,no,cellular,6,sep,1,2,yes
23,others,single,2,no,1690,yes,yes,Unknown,30,may,3,0,no
55,business,married,2,yes,-171,yes,no,Unknown,15,may,2,0,no
38,business,married,2,no,755,yes,no,cellular,25,may,1,1,no
35,others,single,2,no,951,yes,no,cellular,30,jan,1,1,no
37,others,married,1,no,152,yes,no,cellular,17,apr,2,0,no
28,others,single,2,no,0,no,no,cellular,4,feb,1,0,no
26,others,single,2,no,512,yes,yes,cellular,30,jan,5,3,no
28,others,single,2,no,5149,yes,no,Unknown,2,jun,3,0,no
45,others,married,2,no,1240,no,no,cellular,7,may,2,0,no
34,business,married,2,no,1183,yes,no,cellular,20,apr,2,0,no
53,others,married,3,no,988,no,no,cellular,20,aug,5,0,yes
72,others,single,3,no,1285,no,no,telephone,2,nov,5,2,no
44,others,divorced,2,no,-1,no,yes,cellular,15,jul,5,0,no
47,business,married,3,no,509,no,yes,cellular,21,aug,4,0,no
27,others,single,1,no,3955,yes,no,Unknown,28,may,3,0,no
29,others,single,2,no,197,yes,no,cellular,5,may,2,0,no
39,others,single,1,no,109,yes,no,Unknown,6,may,3,0,no
44,others,married,1,no,924,yes,no,Unknown,4,jun,3,0,no
31,others,married,2,no,1407,yes,no,cellular,6,may,3,0,no
45,others,married,2,no,-158,yes,no,Unknown,2,jun,1,0,no
61,others,married,2,no,50,yes,no,cellular,22,jul,5,0,no
32,others,single,3,no,6284,no,no,cellular,14,aug,8,0,no
35,business,married,2,no,430,yes,no,cellular,17,apr,1,4,no
68,others,married,3,no,3701,no,no,telephone,8,jun,1,0,no
22,others,single,2,no,3,yes,no,cellular,6,may,1,0,no
43,others,married,2,no,-633,yes,yes,Unknown,13,may,1,0,no
25,others,single,2,no,1116,yes,no,cellular,2,mar,3,0,no
25,others,single,3,no,343,no,no,cellular,1,jun,1,0,yes
48,others,married,2,no,1559,no,no,cellular,24,dec,3,3,no
36,others,single,2,yes,-487,yes,no,cellular,17,apr,1,0,yes
45,others,divorced,2,no,756,yes,no,Unknown,6,may,2,0,no
32,others,divorced,2,no,739,yes,no,Unknown,9,may,1,0,no
30,others,married,3,no,2666,no,no,cellular,4,may,3,1,yes
33,others,married,3,no,44,yes,no,cellular,21,nov,2,0,no
52,business,divorced,3,no,199,yes,yes,Unknown,12,jun,2,0,no
33,business,divorced,2,no,392,yes,yes,Unknown,26,may,3,0,no
40,business,married,3,no,3352,yes,no,telephone,23,oct,1,0,yes
42,others,married,2,no,128,no,no,cellular,11,jul,2,0,no
38,others,married,1,no,-257,yes,yes,cellular,9,jul,1,0,no
28,others,single,2,no,5763,no,yes,cellular,5,mar,2,0,yes
60,business,married,1,no,-444,no,yes,cellular,16,jul,1,0,no
56,others,married,2,no,1350,no,no,cellular,2,jun,1,0,no
36,others,married,3,no,45,no,no,cellular,19,nov,3,0,no
32,business,divorced,3,no,222,no,yes,cellular,15,jul,4,0,yes
54,others,divorced,3,no,0,yes,yes,cellular,29,jan,3,0,no
26,others,married,2,no,-11,yes,yes,cellular,17,jul,3,0,yes
51,others,married,1,no,610,no,no,Unknown,9,jun,2,0,no
51,others,married,2,no,349,yes,no,Unknown,16,may,3,0,no
47,others,married,2,no,71,yes,no,cellular,11,may,1,1,no
26,business,single,2,no,96,no,no,cellular,2,jun,1,2,no
42,others,married,2,no,279,yes,no,cellular,23,jul,1,0,no
46,others,married,2,no,101,yes,no,Unknown,20,jun,4,0,no
59,business,married,3,no,1,yes,no,cellular,29,apr,1,0,yes
37,others,married,3,no,1624,yes,no,cellular,20,nov,2,0,no
57,business,married,2,no,327,yes,no,Unknown,28,may,2,0,no
60,others,married,2,no,-1110,yes,no,Unknown,6,jun,2,0,no
43,business,married,3,no,78,yes,no,cellular,21,nov,1,1,no
50,business,married,3,no,0,no,no,Unknown,20,jun,4,0,no
25,business,single,3,no,155,yes,no,telephone,28,jul,3,0,no
53,business,married,3,no,694,no,no,Unknown,18,jun,6,0,no
38,others,single,2,no,-242,yes,no,cellular,18,may,3,6,yes
30,others,single,2,no,63,no,no,Unknown,13,aug,1,0,no
35,business,divorced,3,no,26,no,no,cellular,16,apr,2,0,yes
67,others,married,2,no,1146,no,no,cellular,13,aug,2,0,no
31,others,married,2,no,369,yes,yes,Unknown,14,may,2,0,no
52,others,married,3,no,826,yes,no,Unknown,15,may,2,0,no
47,others,married,2,no,1717,no,no,cellular,20,aug,9,0,no
47,others,married,2,no,970,yes,no,Unknown,28,may,3,0,no
30,others,single,2,no,2153,no,no,telephone,20,nov,1,0,no
24,others,single,2,no,-73,yes,no,cellular,18,may,2,0,no
28,others,married,2,no,158,yes,yes,telephone,24,jul,1,0,no
25,others,single,2,no,715,no,no,cellular,26,may,1,0,no
53,others,divorced,3,no,329,no,no,cellular,30,jan,1,0,no
29,others,married,1,no,95,yes,no,cellular,21,jul,1,0,no
26,business,single,3,no,33,no,yes,cellular,8,jul,1,0,no
42,business,divorced,3,no,826,no,no,telephone,29,jul,3,0,no
35,business,married,3,no,697,no,no,cellular,5,jun,2,1,no
34,others,single,2,no,194,yes,yes,cellular,15,apr,1,2,no
37,others,married,2,no,8230,yes,no,cellular,17,nov,1,0,no
58,others,married,2,no,0,yes,no,Unknown,26,may,1,0,no
32,others,single,3,no,0,no,no,Unknown,15,sep,1,0,no
41,business,married,2,no,21515,yes,no,Unknown,5,jun,1,0,no
52,others,divorced,2,no,131,yes,yes,cellular,11,may,1,0,no
53,others,divorced,2,no,751,yes,no,Unknown,16,may,4,0,no
46,business,married,2,no,68,yes,no,cellular,27,aug,3,0,no
31,business,single,3,no,816,yes,no,cellular,16,apr,1,0,no
33,business,married,2,no,920,no,no,cellular,30,apr,1,0,yes
49,others,married,2,no,-55,no,no,Unknown,17,jun,3,0,no
26,business,single,2,no,87,yes,no,cellular,24,jul,1,0,no
34,others,divorced,3,no,1317,yes,no,cellular,15,may,1,0,no
47,others,married,2,no,477,no,no,Unknown,16,jun,3,0,no
27,others,single,2,no,3485,no,yes,cellular,25,jul,2,0,no
51,others,married,1,no,2995,yes,no,Unknown,11,jun,2,0,no
47,others,married,2,no,4709,no,no,cellular,22,aug,4,0,no
30,others,single,2,no,1681,no,no,cellular,7,dec,2,0,yes
36,business,married,3,no,101,yes,yes,Unknown,5,may,1,0,no
38,business,single,3,no,427,yes,no,cellular,6,may,3,2,no
35,business,married,3,no,209,yes,no,cellular,17,nov,1,0,no
35,others,married,3,no,0,yes,yes,cellular,23,sep,1,6,no
33,business,married,3,no,1163,yes,no,cellular,10,jul,1,0,no
38,business,married,2,no,-272,no,yes,Unknown,17,jun,2,0,no
30,business,single,3,no,1372,no,no,cellular,20,nov,2,0,no
60,business,married,2,no,3735,no,no,cellular,22,dec,1,9,yes
29,others,single,2,no,359,yes,no,cellular,8,jul,1,0,no
36,business,single,3,no,7606,yes,no,Unknown,30,may,1,0,yes
41,others,single,3,no,0,no,no,cellular,7,aug,1,0,no
37,others,married,2,no,12939,yes,yes,cellular,16,jul,9,0,no
53,business,married,3,no,-601,yes,no,Unknown,30,may,2,0,no
46,others,married,2,no,-337,yes,no,Unknown,27,may,1,0,no
58,business,married,2,no,5680,no,yes,cellular,18,nov,2,0,no
55,others,single,2,no,3339,yes,no,Unknown,2,jun,1,0,no
36,others,single,2,no,851,no,no,cellular,2,jun,2,0,no
32,others,single,2,no,471,yes,no,Unknown,3,jun,2,0,no
38,others,single,2,no,0,no,no,cellular,27,aug,3,0,no
54,business,married,2,no,222,yes,no,Unknown,9,may,2,0,no
34,business,married,3,no,101,no,no,cellular,8,aug,2,0,no
38,others,married,2,no,433,no,no,Unknown,11,jun,1,0,no
53,business,married,1,no,0,yes,no,cellular,8,may,1,3,no
32,business,single,2,yes,-17,no,no,Unknown,9,jul,5,0,no
51,others,married,3,no,990,no,no,telephone,21,aug,5,0,no
31,others,married,1,no,263,yes,no,cellular,18,may,4,0,no
47,others,married,3,no,-80,yes,no,cellular,6,feb,3,2,no
41,business,divorced,3,no,4567,yes,yes,cellular,16,jul,1,0,no
47,others,divorced,2,no,598,no,no,cellular,27,aug,8,0,no
29,business,single,2,no,306,yes,no,cellular,18,may,4,0,yes
31,others,married,2,no,564,yes,no,Unknown,7,may,3,0,no
41,others,single,2,no,-3,no,no,cellular,8,jul,1,0,no
38,business,married,3,no,170,yes,no,cellular,18,may,1,0,yes
32,business,single,3,no,1966,no,no,cellular,18,aug,3,0,no
27,others,single,3,no,5291,no,no,cellular,12,nov,2,2,yes
34,business,married,3,no,351,no,no,cellular,30,jan,1,0,no
47,others,married,1,no,4274,no,no,telephone,28,jan,2,0,no
52,business,married,1,no,0,yes,yes,cellular,17,nov,1,0,no
35,business,married,3,no,232,yes,yes,cellular,17,apr,1,0,no
36,business,married,3,no,0,yes,no,cellular,28,jan,1,1,no
41,others,married,2,no,1822,no,yes,cellular,31,jul,1,0,no
57,others,divorced,2,no,4664,no,no,cellular,30,jul,1,0,no
29,business,single,2,no,428,yes,yes,cellular,7,may,1,2,no
43,others,married,2,no,0,no,no,cellular,19,aug,3,0,no
46,others,single,2,no,2899,no,no,Unknown,6,jun,1,0,no
31,business,single,2,no,78,no,no,Unknown,20,may,1,0,no
40,others,married,2,no,900,yes,yes,cellular,14,jul,2,0,no
37,business,married,3,no,1113,no,no,cellular,2,mar,1,1,yes
33,others,single,3,no,109,yes,yes,telephone,15,may,4,3,no
52,business,married,3,no,72,no,no,cellular,2,feb,1,0,no
49,others,divorced,2,no,-268,yes,no,cellular,15,jul,5,0,no
26,business,single,3,no,1494,yes,no,cellular,6,may,2,0,no
58,others,married,2,no,8153,yes,no,Unknown,21,may,5,0,no
43,others,married,2,no,743,no,yes,cellular,23,jul,3,0,no
60,others,married,2,no,2090,yes,no,cellular,7,may,2,0,yes
44,others,married,2,no,850,no,yes,cellular,16,jul,5,0,no
33,business,married,3,no,133,yes,no,Unknown,26,may,4,0,no
46,business,married,3,no,213,no,no,telephone,27,apr,3,0,no
46,others,married,1,no,75,no,no,Unknown,9,jun,1,0,no
60,others,married,1,no,55,no,no,cellular,4,jun,1,0,no
32,others,married,2,no,3839,yes,no,Unknown,13,may,1,0,no
31,others,single,3,no,2347,no,no,cellular,18,dec,2,0,no
33,others,single,3,no,255,no,no,cellular,21,aug,3,0,no
34,others,single,2,no,1928,yes,no,Unknown,26,may,2,0,no
22,others,single,2,no,2412,yes,no,Unknown,9,may,2,0,no
51,others,married,1,no,7080,no,no,Unknown,11,jun,1,0,no
22,others,single,2,no,10971,no,no,cellular,28,jun,2,0,no
42,business,married,2,no,43,yes,no,Unknown,14,may,8,0,no
23,business,single,2,no,252,yes,no,cellular,15,may,1,0,no
53,business,married,2,no,225,yes,no,cellular,20,apr,1,1,no
39,business,married,3,no,83,yes,no,cellular,11,jul,2,0,no
33,others,married,1,no,511,yes,no,Unknown,21,may,2,0,no
28,others,single,2,no,476,no,no,cellular,8,jul,1,0,no
43,others,divorced,2,no,6835,no,no,Unknown,20,jun,2,0,no
31,business,single,3,no,385,yes,no,Unknown,21,may,1,0,no
33,business,married,3,no,964,yes,no,cellular,18,may,1,3,no
28,others,single,3,no,4579,no,no,cellular,12,jan,2,0,yes
31,others,single,2,no,-173,yes,no,Unknown,4,jun,2,0,no
60,others,married,1,no,26,yes,no,Unknown,16,may,6,0,no
36,others,married,2,no,216,no,no,cellular,29,aug,2,0,no
36,others,married,1,no,622,no,no,Unknown,20,jun,5,0,no
40,business,married,2,no,830,no,no,cellular,22,aug,6,0,no
40,others,married,3,no,516,yes,no,cellular,9,feb,5,1,no
57,others,married,2,no,4365,no,no,cellular,11,aug,1,0,no
27,others,married,1,no,91,yes,no,Unknown,8,may,2,0,no
28,others,single,2,no,113,no,no,cellular,13,aug,3,1,yes
53,others,single,3,no,-167,yes,yes,cellular,2,feb,1,0,no
35,business,married,3,no,5367,no,no,cellular,2,mar,1,0,no
23,others,single,2,no,834,yes,no,cellular,6,may,3,0,no
58,others,married,2,no,196,no,yes,cellular,27,may,3,0,no
32,others,married,2,no,1308,yes,no,cellular,21,nov,3,0,no
30,others,married,2,no,699,yes,no,Unknown,29,may,1,0,no
31,business,married,2,no,941,yes,no,cellular,8,apr,4,0,no
40,business,married,3,no,1108,no,no,cellular,11,aug,2,1,no
47,others,married,2,no,4063,yes,yes,Unknown,26,may,1,0,no
28,business,married,2,no,-97,yes,no,cellular,13,may,1,0,no
27,business,single,2,no,557,yes,no,cellular,13,may,2,0,no
25,others,married,3,no,2551,no,no,cellular,28,dec,3,0,yes
30,business,single,3,no,1541,no,no,cellular,18,aug,8,0,yes
29,business,single,3,no,15459,no,no,cellular,18,feb,7,0,yes
58,business,married,3,no,2076,no,no,cellular,27,aug,4,0,no
31,business,married,2,no,12,yes,no,cellular,24,jul,1,0,no
29,business,single,3,no,54,no,no,cellular,5,feb,3,0,no
34,others,married,2,no,-61,yes,no,Unknown,27,may,1,0,no
38,business,single,3,no,3813,no,no,cellular,7,aug,2,0,no
49,business,married,2,no,197,yes,no,cellular,13,oct,1,1,no
41,others,married,3,no,38,yes,no,Unknown,15,may,7,0,no
32,others,married,1,no,1261,yes,no,Unknown,23,may,1,0,no
35,others,single,3,no,391,yes,no,Unknown,30,may,8,0,no
62,others,married,1,no,0,no,no,telephone,15,oct,1,0,no
30,others,married,2,no,187,yes,no,Unknown,26,may,6,0,no
41,others,married,3,no,1517,no,no,cellular,8,aug,3,0,yes
51,business,divorced,3,no,-2282,yes,yes,cellular,14,jul,6,0,no
44,others,married,1,no,64,no,yes,cellular,29,jul,6,0,no
43,others,married,3,no,1663,no,no,cellular,7,aug,2,0,no
50,business,married,2,no,106,no,yes,cellular,7,aug,2,0,no
49,others,married,2,no,357,no,no,cellular,29,jul,4,0,no
45,business,married,3,no,1199,no,no,telephone,3,feb,2,0,no
34,business,married,3,no,606,no,no,cellular,20,apr,1,0,yes
36,business,single,2,no,0,no,no,Unknown,20,may,1,0,no
34,business,married,3,no,0,no,no,cellular,6,aug,2,0,no
35,business,single,2,no,0,no,no,cellular,21,aug,1,0,no
32,others,married,2,no,659,no,yes,cellular,28,jul,2,0,no
36,others,married,3,no,2012,no,no,cellular,10,feb,7,0,no
26,others,single,2,no,3,yes,no,Unknown,19,may,1,0,no
45,business,married,3,no,7154,yes,no,cellular,31,jul,3,0,no
30,others,single,3,no,0,no,no,Unknown,4,jul,1,0,no
75,others,divorced,2,no,2199,no,no,telephone,13,nov,1,0,no
33,others,single,2,no,476,yes,yes,cellular,17,apr,3,2,no
48,others,divorced,2,no,457,yes,no,cellular,11,may,1,5,no
54,others,divorced,2,no,859,no,yes,cellular,21,jul,1,0,yes
30,business,single,3,no,697,no,no,cellular,28,apr,2,8,yes
57,others,divorced,3,no,11632,no,no,telephone,30,apr,2,0,no
36,others,married,2,no,1345,yes,no,Unknown,30,may,3,0,no
39,others,single,3,no,79,no,no,cellular,2,jun,1,0,no
42,business,married,3,no,9009,no,no,cellular,20,nov,2,0,no
35,others,married,2,no,-116,no,yes,cellular,6,aug,2,0,no
40,others,married,1,no,572,yes,yes,cellular,17,apr,1,1,no
39,business,married,3,no,575,no,no,Unknown,6,jun,1,0,no
27,business,married,3,no,145,no,no,cellular,29,jan,1,0,no
51,others,married,2,no,-709,yes,yes,telephone,23,jul,1,0,no
65,others,divorced,3,no,0,no,no,cellular,28,aug,1,0,no
35,business,single,3,no,3,yes,yes,cellular,6,feb,1,0,no
46,others,married,2,no,6253,yes,no,cellular,9,jul,1,0,no
36,others,divorced,2,no,-194,no,no,cellular,25,jul,2,0,no
30,business,divorced,2,no,891,no,no,cellular,15,may,2,1,no
45,others,single,3,no,5336,no,no,Unknown,28,may,2,0,no
40,others,divorced,2,no,193,yes,no,cellular,7,may,1,1,no
51,others,married,1,no,541,no,no,cellular,11,aug,3,0,yes
32,business,single,3,no,311,no,no,Unknown,12,may,2,0,yes
50,business,divorced,2,no,81,no,yes,cellular,21,nov,1,0,no
58,business,married,2,no,2429,no,yes,Unknown,20,may,7,0,no
43,others,divorced,2,no,59,yes,no,cellular,13,apr,3,0,no
33,business,married,3,no,728,yes,no,cellular,13,aug,5,0,no
27,others,single,3,no,118,no,no,cellular,25,may,1,0,no
45,business,married,3,no,81,no,yes,cellular,30,jul,3,0,no
28,others,single,3,no,25,no,no,cellular,9,jul,1,0,no
49,business,divorced,3,no,9326,yes,no,Unknown,3,jun,1,0,no
39,business,single,2,no,1965,yes,no,cellular,8,may,1,0,no
